Year,long,lat,Borough,crimeType,NumOfCrimes
2016,-0.19734246,51.40994531,Merton,Robbery,283
2016,-0.19734246,51.40994531,Merton,Sexual Offences,288
2016,-0.19734246,51.40994531,Merton,Theft and Handling,4891
2016,-0.19734246,51.40994531,Merton,Violence Against The Person,4026
2016,0.036251622,51.52833596,Newham,Burglary,2115
2016,0.036251622,51.52833596,Newham,Criminal Damage,2496
2016,0.036251622,51.52833596,Newham,Drugs,1686
2016,0.036251622,51.52833596,Newham,Fraud or Forgery,46
2016,0.036251622,51.52833596,Newham,Other Notifiable Offences,713
2016,0.036251622,51.52833596,Newham,Robbery,1473
2016,0.036251622,51.52833596,Newham,Sexual Offences,619
2016,0.036251622,51.52833596,Newham,Theft and Handling,11969
2016,0.036251622,51.52833596,Newham,Violence Against The Person,9646
2016,0.075695705,51.58549606,Redbridge,Burglary,1996
2016,0.075695705,51.58549606,Redbridge,Criminal Damage,1645
2016,0.075695705,51.58549606,Redbridge,Drugs,1017
2016,0.075695705,51.58549606,Redbridge,Fraud or Forgery,32
2016,0.075695705,51.58549606,Redbridge,Other Notifiable Offences,381
2016,0.075695705,51.58549606,Redbridge,Robbery,594
2016,0.075695705,51.58549606,Redbridge,Sexual Offences,510
2016,0.075695705,51.58549606,Redbridge,Theft and Handling,7435
2016,0.075695705,51.58549606,Redbridge,Violence Against The Person,6397
2016,-0.313109722,51.44213678,Richmond upon Thames,Burglary,1360
2016,-0.313109722,51.44213678,Richmond upon Thames,Criminal Damage,1148
2016,-0.313109722,51.44213678,Richmond upon Thames,Drugs,320
2016,-0.313109722,51.44213678,Richmond upon Thames,Fraud or Forgery,17
2016,-0.313109722,51.44213678,Richmond upon Thames,Other Notifiable Offences,217
2016,-0.313109722,51.44213678,Richmond upon Thames,Robbery,106
2016,-0.313109722,51.44213678,Richmond upon Thames,Sexual Offences,265
2016,-0.313109722,51.44213678,Richmond upon Thames,Theft and Handling,4766
2016,-0.313109722,51.44213678,Richmond upon Thames,Violence Against The Person,3156
2016,-0.074562705,51.47311693,Southwark,Burglary,2946
2016,-0.074562705,51.47311693,Southwark,Criminal Damage,2621
2016,-0.074562705,51.47311693,Southwark,Drugs,1837
2016,-0.074562705,51.47311693,Southwark,Fraud or Forgery,42
2016,-0.074562705,51.47311693,Southwark,Other Notifiable Offences,494
2016,-0.074562705,51.47311693,Southwark,Robbery,1315
2016,-0.074562705,51.47311693,Southwark,Sexual Offences,677
2016,-0.074562705,51.47311693,Southwark,Theft and Handling,12942
2016,-0.074562705,51.47311693,Southwark,Violence Against The Person,9471
2016,-0.177442606,51.36209146,Sutton,Burglary,1235
2016,-0.177442606,51.36209146,Sutton,Criminal Damage,1317
2016,-0.177442606,51.36209146,Sutton,Drugs,461
2016,-0.177442606,51.36209146,Sutton,Fraud or Forgery,9
2016,-0.177442606,51.36209146,Sutton,Other Notifiable Offences,253
2016,-0.177442606,51.36209146,Sutton,Robbery,165
2016,-0.177442606,51.36209146,Sutton,Sexual Offences,284
2016,-0.177442606,51.36209146,Sutton,Theft and Handling,3518
2016,-0.177442606,51.36209146,Sutton,Violence Against The Person,3714
2016,-0.035755196,51.51712534,Tower Hamlets,Burglary,2793
2016,-0.035755196,51.51712534,Tower Hamlets,Criminal Damage,2358
2016,-0.035755196,51.51712534,Tower Hamlets,Drugs,1632
2016,-0.035755196,51.51712534,Tower Hamlets,Fraud or Forgery,32
2016,-0.035755196,51.51712534,Tower Hamlets,Other Notifiable Offences,678
2016,-0.035755196,51.51712534,Tower Hamlets,Robbery,1238
2016,-0.035755196,51.51712534,Tower Hamlets,Sexual Offences,679
2016,-0.035755196,51.51712534,Tower Hamlets,Theft and Handling,10964
2016,-0.035755196,51.51712534,Tower Hamlets,Violence Against The Person,9608
2016,-0.012739664,51.59412072,Waltham Forest,Burglary,1873
2016,-0.012739664,51.59412072,Waltham Forest,Criminal Damage,1989
2016,-0.012739664,51.59412072,Waltham Forest,Drugs,1040
2016,-0.012739664,51.59412072,Waltham Forest,Fraud or Forgery,53
2016,-0.012739664,51.59412072,Waltham Forest,Other Notifiable Offences,444
2016,-0.012739664,51.59412072,Waltham Forest,Robbery,602
2016,-0.012739664,51.59412072,Waltham Forest,Sexual Offences,476
2016,-0.012739664,51.59412072,Waltham Forest,Theft and Handling,7357
2016,-0.012739664,51.59412072,Waltham Forest,Violence Against The Person,7409
2016,-0.186568805,51.45127296,Wandsworth,Burglary,2351
2016,-0.186568805,51.45127296,Wandsworth,Criminal Damage,1837
2016,-0.186568805,51.45127296,Wandsworth,Drugs,870
2016,-0.186568805,51.45127296,Wandsworth,Fraud or Forgery,34
2016,-0.186568805,51.45127296,Wandsworth,Other Notifiable Offences,415
2016,-0.186568805,51.45127296,Wandsworth,Robbery,610
2016,-0.186568805,51.45127296,Wandsworth,Sexual Offences,614
2016,-0.186568805,51.45127296,Wandsworth,Theft and Handling,10792
2016,-0.186568805,51.45127296,Wandsworth,Violence Against The Person,6810
2016,-0.161087673,51.51378932,Westminster,Burglary,3220
2016,-0.161087673,51.51378932,Westminster,Criminal Damage,2182
2016,-0.161087673,51.51378932,Westminster,Drugs,2055
2016,-0.161087673,51.51378932,Westminster,Fraud or Forgery,87
2016,-0.161087673,51.51378932,Westminster,Other Notifiable Offences,708
2016,-0.161087673,51.51378932,Westminster,Robbery,1827
2016,-0.161087673,51.51378932,Westminster,Sexual Offences,807
2016,-0.161087673,51.51378932,Westminster,Theft and Handling,27580
2016,-0.161087673,51.51378932,Westminster,Violence Against The Person,10847
2017,0.132869,51.545305,Barking and Dagenham,Burglary,1875
2017,0.132869,51.545305,Barking and Dagenham,Criminal Damage,1782
2017,0.132869,51.545305,Barking and Dagenham,Drugs,738
2017,0.132869,51.545305,Barking and Dagenham,Fraud or Forgery,27
2017,0.132869,51.545305,Barking and Dagenham,Other Notifiable Offences,364
2017,0.132869,51.545305,Barking and Dagenham,Robbery,864
2017,0.132869,51.545305,Barking and Dagenham,Sexual Offences,443
2017,0.132869,51.545305,Barking and Dagenham,Theft and Handling,6003
2017,0.132869,51.545305,Barking and Dagenham,Violence Against The Person,6273
2017,-0.20435,51.598981,Barnet,Burglary,4021
2017,-0.20435,51.598981,Barnet,Criminal Damage,2107
2017,-0.20435,51.598981,Barnet,Drugs,763
2017,-0.20435,51.598981,Barnet,Fraud or Forgery,44
2017,-0.20435,51.598981,Barnet,Other Notifiable Offences,444
2017,-0.20435,51.598981,Barnet,Robbery,643
2017,-0.20435,51.598981,Barnet,Sexual Offences,576
2017,-0.20435,51.598981,Barnet,Theft and Handling,9789
2017,0.140448,51.459029,Barnet,Violence Against The Person,7859
2017,0.140448,51.459029,Bexley,Burglary,1614
2017,0.140448,51.459029,Bexley,Criminal Damage,1766
2017,0.140448,51.459029,Bexley,Drugs,498
2017,0.140448,51.459029,Bexley,Fraud or Forgery,14
2017,0.140448,51.459029,Bexley,Other Notifiable Offences,338
2017,0.140448,51.459029,Bexley,Robbery,286
2017,0.140448,51.459029,Bexley,Sexual Offences,356
2017,0.140448,51.459029,Bexley,Theft and Handling,4726
2017,0.140448,51.459029,Bexley,Violence Against The Person,4968
2017,-0.267615105,51.55852881,Brent,Burglary,3320
2017,-0.267615105,51.55852881,Brent,Criminal Damage,2248
2017,-0.267615105,51.55852881,Brent,Drugs,1697
2017,-0.267615105,51.55852881,Brent,Fraud or Forgery,58
2017,-0.267615105,51.55852881,Brent,Other Notifiable Offences,534
2017,-0.267615105,51.55852881,Brent,Robbery,1202
2017,-0.267615105,51.55852881,Brent,Sexual Offences,621
2017,-0.267615105,51.55852881,Brent,Theft and Handling,9774
2017,-0.267615105,51.55852881,Brent,Violence Against The Person,9851
2017,0.051581072,51.37200568,Bromley,Burglary,3135
2017,0.051581072,51.37200568,Bromley,Criminal Damage,2273
2017,0.051581072,51.37200568,Bromley,Drugs,622
2017,0.051581072,51.37200568,Bromley,Fraud or Forgery,38
2017,0.051581072,51.37200568,Bromley,Other Notifiable Offences,399
2017,0.051581072,51.37200568,Bromley,Robbery,603
2017,0.051581072,51.37200568,Bromley,Sexual Offences,497
2017,0.051581072,51.37200568,Bromley,Theft and Handling,7736
2017,0.051581072,51.37200568,Bromley,Violence Against The Person,7327
2017,-0.15753842,51.54638273,Camden,Burglary,3541
2017,-0.15753842,51.54638273,Camden,Criminal Damage,1882
2017,-0.15753842,51.54638273,Camden,Drugs,1327
2017,-0.15753842,51.54638273,Camden,Fraud or Forgery,59
2017,-0.15753842,51.54638273,Camden,Other Notifiable Offences,425
2017,-0.15753842,51.54638273,Camden,Robbery,1988
2017,-0.15753842,51.54638273,Camden,Sexual Offences,621
2017,-0.15753842,51.54638273,Camden,Theft and Handling,19145
2017,-0.15753842,51.54638273,Camden,Violence Against The Person,8392
2017,-0.08714974,51.35540335,Croydon,Burglary,3132
2017,-0.08714974,51.35540335,Croydon,Criminal Damage,3124
2017,-0.08714974,51.35540335,Croydon,Drugs,1668
2017,-0.08714974,51.35540335,Croydon,Fraud or Forgery,49
2017,-0.08714974,51.35540335,Croydon,Other Notifiable Offences,631
2017,-0.08714974,51.35540335,Croydon,Robbery,1160
2017,-0.08714974,51.35540335,Croydon,Sexual Offences,797
2017,-0.08714974,51.35540335,Croydon,Theft and Handling,8731
2017,-0.08714974,51.35540335,Croydon,Violence Against The Person,10603
2017,-0.331103318,51.52252369,Ealing,Burglary,3063
2017,-0.331103318,51.52252369,Ealing,Criminal Damage,2348
2017,-0.331103318,51.52252369,Ealing,Drugs,1354
2017,-0.331103318,51.52252369,Ealing,Fraud or Forgery,61
2017,-0.331103318,51.52252369,Ealing,Other Notifiable Offences,646
2017,-0.331103318,51.52252369,Ealing,Robbery,844
2017,-0.331103318,51.52252369,Ealing,Sexual Offences,571
2017,-0.331103318,51.52252369,Ealing,Theft and Handling,9498
2017,-0.331103318,51.52252369,Ealing,Violence Against The Person,9687
2017,-0.087357679,51.6510689,Enfield,Burglary,3134
2017,-0.087357679,51.6510689,Enfield,Criminal Damage,2165
2017,-0.087357679,51.6510689,Enfield,Drugs,1018
2017,-0.087357679,51.6510689,Enfield,Fraud or Forgery,52
2017,-0.087357679,51.6510689,Enfield,Other Notifiable Offences,477
2017,-0.087357679,51.6510689,Enfield,Robbery,983
2017,-0.087357679,51.6510689,Enfield,Sexual Offences,564
2017,-0.087357679,51.6510689,Enfield,Theft and Handling,8709
2017,-0.087357679,51.6510689,Enfield,Violence Against The Person,7684
2017,0.056667612,51.4727399,Greenwich,Burglary,2705
2017,0.056667612,51.4727399,Greenwich,Criminal Damage,2604
2017,0.056667612,51.4727399,Greenwich,Drugs,977
2017,0.056667612,51.4727399,Greenwich,Fraud or Forgery,47
2017,0.056667612,51.4727399,Greenwich,Other Notifiable Offences,634
2017,0.056667612,51.4727399,Greenwich,Robbery,634
2017,0.056667612,51.4727399,Greenwich,Sexual Offences,635
2017,0.056667612,51.4727399,Greenwich,Theft and Handling,8048
2017,0.056667612,51.4727399,Greenwich,Violence Against The Person,8943
2017,-0.063392167,51.55224629,Hackney,Burglary,3332
2017,-0.063392167,51.55224629,Hackney,Criminal Damage,2017
2017,-0.063392167,51.55224629,Hackney,Drugs,1250
2017,-0.063392167,51.55224629,Hackney,Fraud or Forgery,32
2017,-0.063392167,51.55224629,Hackney,Other Notifiable Offences,491
2017,-0.063392167,51.55224629,Hackney,Robbery,1461
2017,-0.063392167,51.55224629,Hackney,Sexual Offences,731
2017,-0.063392167,51.55224629,Hackney,Theft and Handling,12880
2017,-0.063392167,51.55224629,Hackney,Violence Against The Person,9467
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Burglary,2395
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Criminal Damage,1363
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Drugs,1059
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Fraud or Forgery,44
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Other Notifiable Offences,438
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Robbery,554
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Sexual Offences,391
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Theft and Handling,8993
2017,-0.221423779,51.49608552,Hammersmith and Fulham,Violence Against The Person,6180
2017,-0.107489086,51.5904085,Haringey,Burglary,2918
2017,-0.107489086,51.5904085,Haringey,Criminal Damage,2174
2017,-0.107489086,51.5904085,Haringey,Drugs,1354
2017,-0.107489086,51.5904085,Haringey,Fraud or Forgery,56
2017,-0.107489086,51.5904085,Haringey,Other Notifiable Offences,475
2017,-0.107489086,51.5904085,Haringey,Robbery,1783
2017,-0.107489086,51.5904085,Haringey,Sexual Offences,601
2017,-0.107489086,51.5904085,Haringey,Theft and Handling,11255
2017,-0.107489086,51.5904085,Haringey,Violence Against The Person,9253
2017,-0.34121755,51.59762886,Harrow,Burglary,2389
2017,-0.34121755,51.59762886,Harrow,Criminal Damage,1135
2017,-0.34121755,51.59762886,Harrow,Drugs,511
2017,-0.34121755,51.59762886,Harrow,Fraud or Forgery,19
2017,-0.34121755,51.59762886,Harrow,Other Notifiable Offences,242
2017,-0.34121755,51.59762886,Harrow,Robbery,310
2017,-0.34121755,51.59762886,Harrow,Sexual Offences,317
2017,-0.34121755,51.59762886,Harrow,Theft and Handling,4190
2017,-0.34121755,51.59762886,Harrow,Violence Against The Person,4663
2017,0.221167602,51.56436983,Havering,Burglary,2593
2017,0.221167602,51.56436983,Havering,Criminal Damage,1823
2017,0.221167602,51.56436983,Havering,Drugs,509
2017,0.221167602,51.56436983,Havering,Fraud or Forgery,21
2017,0.221167602,51.56436983,Havering,Other Notifiable Offences,333
2017,0.221167602,51.56436983,Havering,Robbery,614
2017,0.221167602,51.56436983,Havering,Sexual Offences,420
2017,0.221167602,51.56436983,Havering,Theft and Handling,6274
2017,0.221167602,51.56436983,Havering,Violence Against The Person,5983
2017,-0.44582914,51.54153292,Hillingdon,Burglary,3004
2017,-0.44582914,51.54153292,Hillingdon,Criminal Damage,2618
2017,-0.44582914,51.54153292,Hillingdon,Drugs,806
2017,-0.44582914,51.54153292,Hillingdon,Fraud or Forgery,51
2017,-0.44582914,51.54153292,Hillingdon,Other Notifiable Offences,1518
2017,-0.44582914,51.54153292,Hillingdon,Robbery,516
2017,-0.44582914,51.54153292,Hillingdon,Sexual Offences,550
2017,-0.44582914,51.54153292,Hillingdon,Theft and Handling,10137
2017,-0.44582914,51.54153292,Hillingdon,Violence Against The Person,8069
2017,-0.367126387,51.46840119,Hounslow,Burglary,2786
2017,-0.367126387,51.46840119,Hounslow,Criminal Damage,2100
2017,-0.367126387,51.46840119,Hounslow,Drugs,1197
2017,-0.367126387,51.46840119,Hounslow,Fraud or Forgery,45
2017,-0.367126387,51.46840119,Hounslow,Other Notifiable Offences,662
2017,-0.367126387,51.46840119,Hounslow,Robbery,470
2017,-0.367126387,51.46840119,Hounslow,Sexual Offences,510
2017,-0.367126387,51.46840119,Hounslow,Theft and Handling,8951
2017,-0.367126387,51.46840119,Hounslow,Violence Against The Person,8087
2017,-0.110522698,51.54864424,Islington,Burglary,2750
2017,-0.110522698,51.54864424,Islington,Criminal Damage,1813
2017,-0.110522698,51.54864424,Islington,Drugs,1413
2017,-0.110522698,51.54864424,Islington,Fraud or Forgery,47
2017,-0.110522698,51.54864424,Islington,Other Notifiable Offences,481
2017,-0.110522698,51.54864424,Islington,Robbery,1792
2017,-0.110522698,51.54864424,Islington,Sexual Offences,617
2017,-0.110522698,51.54864424,Islington,Theft and Handling,15237
2017,-0.110522698,51.54864424,Islington,Violence Against The Person,7852
2017,-0.192878281,51.501641,Kensington and Chelsea,Burglary,2132
2017,-0.192878281,51.501641,Kensington and Chelsea,Criminal Damage,1104
2017,-0.192878281,51.501641,Kensington and Chelsea,Drugs,1586
2017,-0.192878281,51.501641,Kensington and Chelsea,Fraud or Forgery,71
2017,-0.192878281,51.501641,Kensington and Chelsea,Other Notifiable Offences,340
2017,-0.192878281,51.501641,Kensington and Chelsea,Robbery,659
2017,-0.192878281,51.501641,Kensington and Chelsea,Sexual Offences,327
2017,-0.192878281,51.501641,Kensington and Chelsea,Theft and Handling,9787
2017,-0.192878281,51.501641,Kensington and Chelsea,Violence Against The Person,4956
2017,-0.286839936,51.38778202,Kingston upon Thames,Burglary,1378
2017,-0.286839936,51.38778202,Kingston upon Thames,Criminal Damage,993
2017,-0.286839936,51.38778202,Kingston upon Thames,Drugs,586
2017,-0.286839936,51.38778202,Kingston upon Thames,Fraud or Forgery,30
2017,-0.286839936,51.38778202,Kingston upon Thames,Other Notifiable Offences,193
2017,-0.286839936,51.38778202,Kingston upon Thames,Robbery,177
2017,-0.286839936,51.38778202,Kingston upon Thames,Sexual Offences,308
2017,-0.286839936,51.38778202,Kingston upon Thames,Theft and Handling,4138
2017,-0.286839936,51.38778202,Kingston upon Thames,Violence Against The Person,3566
2017,-0.118211164,51.45327427,Lambeth,Burglary,3243
2017,-0.118211164,51.45327427,Lambeth,Criminal Damage,2624
2017,-0.118211164,51.45327427,Lambeth,Drugs,2280
2017,-0.118211164,51.45327427,Lambeth,Fraud or Forgery,64
2017,-0.118211164,51.45327427,Lambeth,Other Notifiable Offences,652
2017,-0.118211164,51.45327427,Lambeth,Robbery,1469
2017,-0.118211164,51.45327427,Lambeth,Sexual Offences,871
2017,-0.118211164,51.45327427,Lambeth,Theft and Handling,12450
2017,-0.118211164,51.45327427,Lambeth,Violence Against The Person,10747
2017,-0.020113188,51.44814353,Lewisham,Burglary,2695
2017,-0.020113188,51.44814353,Lewisham,Criminal Damage,2343
2017,-0.020113188,51.44814353,Lewisham,Drugs,1263
2017,-0.020113188,51.44814353,Lewisham,Fraud or Forgery,50
2017,-0.020113188,51.44814353,Lewisham,Other Notifiable Offences,463
2017,-0.020113188,51.44814353,Lewisham,Robbery,1006
2017,-0.020113188,51.44814353,Lewisham,Sexual Offences,642
2017,-0.020113188,51.44814353,Lewisham,Theft and Handling,7292
2017,-0.020113188,51.44814353,Lewisham,Violence Against The Person,9083
2017,-0.19734246,51.40994531,Merton,Burglary,1668
2017,-0.19734246,51.40994531,Merton,Criminal Damage,1280
2017,-0.19734246,51.40994531,Merton,Drugs,598
2017,-0.19734246,51.40994531,Merton,Fraud or Forgery,31
2017,-0.19734246,51.40994531,Merton,Other Notifiable Offences,270
2017,-0.19734246,51.40994531,Merton,Robbery,356
2017,-0.19734246,51.40994531,Merton,Sexual Offences,334
2017,-0.19734246,51.40994531,Merton,Theft and Handling,4781
2017,-0.19734246,51.40994531,Merton,Violence Against The Person,4366
2017,0.036251622,51.52833596,Newham,Burglary,2746
2017,0.036251622,51.52833596,Newham,Criminal Damage,2381
2017,0.036251622,51.52833596,Newham,Drugs,2143
2017,0.036251622,51.52833596,Newham,Fraud or Forgery,47
2017,0.036251622,51.52833596,Newham,Other Notifiable Offences,773
2017,0.036251622,51.52833596,Newham,Robbery,2018
2017,0.036251622,51.52833596,Newham,Sexual Offences,745
2017,0.036251622,51.52833596,Newham,Theft and Handling,12759
2017,0.036251622,51.52833596,Newham,Violence Against The Person,10313
2017,0.075695705,51.58549606,Redbridge,Burglary,3597
2017,0.075695705,51.58549606,Redbridge,Criminal Damage,1812
2017,0.075695705,51.58549606,Redbridge,Drugs,735
2017,0.075695705,51.58549606,Redbridge,Fraud or Forgery,26
2017,0.075695705,51.58549606,Redbridge,Other Notifiable Offences,400
2017,0.075695705,51.58549606,Redbridge,Robbery,883
2017,0.075695705,51.58549606,Redbridge,Sexual Offences,465
2017,0.075695705,51.58549606,Redbridge,Theft and Handling,8470
2017,0.075695705,51.58549606,Redbridge,Violence Against The Person,6741
2017,-0.313109722,51.44213678,Richmond upon Thames,Burglary,2267
2017,-0.313109722,51.44213678,Richmond upon Thames,Criminal Damage,1155
2017,-0.313109722,51.44213678,Richmond upon Thames,Drugs,380
2017,-0.313109722,51.44213678,Richmond upon Thames,Fraud or Forgery,29
2017,-0.313109722,51.44213678,Richmond upon Thames,Other Notifiable Offences,204
2017,-0.313109722,51.44213678,Richmond upon Thames,Robbery,237
2017,-0.313109722,51.44213678,Richmond upon Thames,Sexual Offences,330
2017,-0.313109722,51.44213678,Richmond upon Thames,Theft and Handling,5113
2017,-0.313109722,51.44213678,Richmond upon Thames,Violence Against The Person,3469
2017,-0.074562705,51.47311693,Southwark,Burglary,3702
2017,-0.074562705,51.47311693,Southwark,Criminal Damage,2523
2017,-0.074562705,51.47311693,Southwark,Drugs,2133
2017,-0.074562705,51.47311693,Southwark,Fraud or Forgery,66
2017,-0.074562705,51.47311693,Southwark,Other Notifiable Offences,518
2017,-0.074562705,51.47311693,Southwark,Robbery,1792
2017,-0.074562705,51.47311693,Southwark,Sexual Offences,786
2017,-0.074562705,51.47311693,Southwark,Theft and Handling,12485
2017,-0.074562705,51.47311693,Southwark,Violence Against The Person,9745
2017,-0.177442606,51.36209146,Sutton,Burglary,1403
2017,-0.177442606,51.36209146,Sutton,Criminal Damage,1234
2017,-0.177442606,51.36209146,Sutton,Drugs,405
2017,-0.177442606,51.36209146,Sutton,Fraud or Forgery,22
2017,-0.177442606,51.36209146,Sutton,Other Notifiable Offences,251
2017,-0.177442606,51.36209146,Sutton,Robbery,265
2017,-0.177442606,51.36209146,Sutton,Sexual Offences,344
2017,-0.177442606,51.36209146,Sutton,Theft and Handling,3821
2017,-0.177442606,51.36209146,Sutton,Violence Against The Person,4261
2017,-0.035755196,51.51712534,Tower Hamlets,Burglary,3266
2017,-0.035755196,51.51712534,Tower Hamlets,Criminal Damage,2404
2017,-0.035755196,51.51712534,Tower Hamlets,Drugs,1487
2017,-0.035755196,51.51712534,Tower Hamlets,Fraud or Forgery,36
2017,-0.035755196,51.51712534,Tower Hamlets,Other Notifiable Offences,664
2017,-0.035755196,51.51712534,Tower Hamlets,Robbery,1475
2017,-0.035755196,51.51712534,Tower Hamlets,Sexual Offences,674
2017,-0.035755196,51.51712534,Tower Hamlets,Theft and Handling,11313
2017,-0.035755196,51.51712534,Tower Hamlets,Violence Against The Person,9822
2017,-0.012739664,51.59412072,Waltham Forest,Burglary,2842
2017,-0.012739664,51.59412072,Waltham Forest,Criminal Damage,1966
2017,-0.012739664,51.59412072,Waltham Forest,Drugs,891
2017,-0.012739664,51.59412072,Waltham Forest,Fraud or Forgery,39
2017,-0.012739664,51.59412072,Waltham Forest,Other Notifiable Offences,375
2017,-0.012739664,51.59412072,Waltham Forest,Robbery,813
2017,-0.012739664,51.59412072,Waltham Forest,Sexual Offences,550
2017,-0.012739664,51.59412072,Waltham Forest,Theft and Handling,7748
2017,-0.012739664,51.59412072,Waltham Forest,Violence Against The Person,7298
2017,-0.186568805,51.45127296,Wandsworth,Burglary,2919
2017,-0.186568805,51.45127296,Wandsworth,Criminal Damage,1993
2017,-0.186568805,51.45127296,Wandsworth,Drugs,838
2017,-0.186568805,51.45127296,Wandsworth,Fraud or Forgery,38
2017,-0.186568805,51.45127296,Wandsworth,Other Notifiable Offences,411
2017,-0.186568805,51.45127296,Wandsworth,Robbery,747
2017,-0.186568805,51.45127296,Wandsworth,Sexual Offences,667
2017,-0.186568805,51.45127296,Wandsworth,Theft and Handling,9824
2017,-0.186568805,51.45127296,Wandsworth,Violence Against The Person,7454
2017,-0.161087673,51.51378932,Westminster,Burglary,4007
2017,-0.161087673,51.51378932,Westminster,Criminal Damage,2265
2017,-0.161087673,51.51378932,Westminster,Drugs,2312
2017,-0.161087673,51.51378932,Westminster,Fraud or Forgery,109
2017,-0.161087673,51.51378932,Westminster,Other Notifiable Offences,762
2017,-0.161087673,51.51378932,Westminster,Robbery,2348
2017,-0.161087673,51.51378932,Westminster,Sexual Offences,879
2017,-0.161087673,51.51378932,Westminster,Theft and Handling,31052
2017,-0.161087673,51.51378932,Westminster,Violence Against The Person,12468
2018,0.132869,51.545305,Barking and Dagenham,Burglary,1902
2018,0.132869,51.545305,Barking and Dagenham,Criminal Damage,1507
2018,0.132869,51.545305,Barking and Dagenham,Drugs,855
2018,0.132869,51.545305,Barking and Dagenham,Fraud or Forgery,22
2018,0.132869,51.545305,Barking and Dagenham,Other Notifiable Offences,366
2018,0.132869,51.545305,Barking and Dagenham,Robbery,818
2018,0.132869,51.545305,Barking and Dagenham,Sexual Offences,456
2018,0.132869,51.545305,Barking and Dagenham,Theft and Handling,5562
2018,0.132869,51.545305,Barking and Dagenham,Violence Against The Person,6442
2018,-0.20435,51.598981,Barnet,Burglary,4423
2018,-0.20435,51.598981,Barnet,Criminal Damage,1974
2018,-0.20435,51.598981,Barnet,Drugs,684
2018,-0.20435,51.598981,Barnet,Fraud or Forgery,48
2018,-0.20435,51.598981,Barnet,Other Notifiable Offences,508
2018,-0.20435,51.598981,Barnet,Robbery,736
2018,-0.20435,51.598981,Barnet,Sexual Offences,529
2018,-0.20435,51.598981,Barnet,Theft and Handling,10614
2018,0.140448,51.459029,Barnet,Violence Against The Person,8063
2018,0.140448,51.459029,Bexley,Burglary,1959
2018,0.140448,51.459029,Bexley,Criminal Damage,1564
2018,0.140448,51.459029,Bexley,Drugs,576
2018,0.140448,51.459029,Bexley,Fraud or Forgery,11
2018,0.140448,51.459029,Bexley,Other Notifiable Offences,371
2018,0.140448,51.459029,Bexley,Robbery,317
2018,0.140448,51.459029,Bexley,Sexual Offences,342
2018,0.140448,51.459029,Bexley,Theft and Handling,4800
2018,0.140448,51.459029,Bexley,Violence Against The Person,5097
2018,-0.267615105,51.55852881,Brent,Burglary,3671
2018,-0.267615105,51.55852881,Brent,Criminal Damage,2172
2018,-0.267615105,51.55852881,Brent,Drugs,1722
2018,-0.267615105,51.55852881,Brent,Fraud or Forgery,47
2018,-0.267615105,51.55852881,Brent,Other Notifiable Offences,575
2018,-0.267615105,51.55852881,Brent,Robbery,1413
2018,-0.267615105,51.55852881,Brent,Sexual Offences,637
2018,-0.267615105,51.55852881,Brent,Theft and Handling,9342
2018,-0.267615105,51.55852881,Brent,Violence Against The Person,10335
2018,0.051581072,51.37200568,Bromley,Burglary,3162
2018,0.051581072,51.37200568,Bromley,Criminal Damage,2199
2018,0.051581072,51.37200568,Bromley,Drugs,697
2018,0.051581072,51.37200568,Bromley,Fraud or Forgery,22
2018,0.051581072,51.37200568,Bromley,Other Notifiable Offences,387
2018,0.051581072,51.37200568,Bromley,Robbery,443
2018,0.051581072,51.37200568,Bromley,Sexual Offences,529
2018,0.051581072,51.37200568,Bromley,Theft and Handling,8139
2018,0.051581072,51.37200568,Bromley,Violence Against The Person,7423
2018,-0.15753842,51.54638273,Camden,Burglary,3871
2018,-0.15753842,51.54638273,Camden,Criminal Damage,1723
2018,-0.15753842,51.54638273,Camden,Drugs,1274
2018,-0.15753842,51.54638273,Camden,Fraud or Forgery,36
2018,-0.15753842,51.54638273,Camden,Other Notifiable Offences,451
2018,-0.15753842,51.54638273,Camden,Robbery,1725
2018,-0.15753842,51.54638273,Camden,Sexual Offences,608
2018,-0.15753842,51.54638273,Camden,Theft and Handling,17104
2018,-0.15753842,51.54638273,Camden,Violence Against The Person,8591
2018,-0.08714974,51.35540335,Croydon,Burglary,3343
2018,-0.08714974,51.35540335,Croydon,Criminal Damage,2637
2018,-0.08714974,51.35540335,Croydon,Drugs,1637
2018,-0.08714974,51.35540335,Croydon,Fraud or Forgery,31
2018,-0.08714974,51.35540335,Croydon,Other Notifiable Offences,654
2018,-0.08714974,51.35540335,Croydon,Robbery,1081
2018,-0.08714974,51.35540335,Croydon,Sexual Offences,840
2018,-0.08714974,51.35540335,Croydon,Theft and Handling,9328
2018,-0.08714974,51.35540335,Croydon,Violence Against The Person,10813
2018,-0.331103318,51.52252369,Ealing,Burglary,3012
2018,-0.331103318,51.52252369,Ealing,Criminal Damage,2175
2018,-0.331103318,51.52252369,Ealing,Drugs,1109
